cat_cropped_query (9888000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7568470824174647,0.1015970118271678,0.02600131489179701,1.1718151383821214,1000400
airplane_cropped_2,0.7016914070625722,0.13602846235050625,0.046030427049138505,1.173844632636726,1138600
airplane_cropped_3,0.6538164299494299,0.1616525204044248,0.04939607633645581,1.1376100631362167,0
airplane_cropped_4,0.6714978876777805,0.1493250402662036,0.047762384998801574,1.138909610854366,0
airplane_cropped_5,0.6679440948946335,0.1520064563369091,0.04288044538132269,1.1378598427904663,0
ball_cropped_1,0.5572033037365138,0.22806838457626283,0.07736066451437894,1.0515494896610131,0
ball_cropped_2,0.601333919857078,0.21459006688047771,0.061669892490128185,1.2577331965712821,6538500
ball_cropped_3,0.8303062641982256,0.12013902513058115,0.03042574479951795,1.3676684721981027,3008300
ball_cropped_4,0.739815915727583,0.13211208702521976,0.051146047365717116,1.2482442128203726,1069000
ball_cropped_5,0.8704152362993304,0.09340310410671086,0.020773680933301775,1.3466725490649707,0
car_cropped_1,0.6761455177210804,0.15252387351798213,0.04873160479898571,1.183050004427029,3079000
car_cropped_2,0.6243909872936632,0.1896112178190401,0.05334549379286607,1.1923192222587573,0
car_cropped_3,0.6425685892718451,0.17462810088456693,0.055965906972607435,1.181249139272971,1108300
car_cropped_4,0.69070114458933,0.14302876287577967,0.040278329563104925,1.1778966387743663,0
car_cropped_5,0.6025909187858216,0.20535473639164192,0.054397070995853836,1.1911879043358427,1008700
cat_cropped_1,0.8710219293429892,0.06004605332125522,0.018704167305400643,1.2438307854484898,1995700
cat_cropped_2,0.9357905691749641,0.026974592413758366,0.0049964997349932335,1.2494574562289795,2648600
cat_cropped_3,0.8406746021120114,0.08555266567596825,0.027475496715297813,1.270360789900215,356900
cat_cropped_4,0.8369582844218333,0.07091160050993284,0.026746522012545633,1.222297215976998,0
cat_cropped_5,0.8129268188963551,0.11673459431489241,0.03667472943978937,1.3292738777978248,0
dolphin_cropped_1,0.7147127012576262,0.13164276102750427,0.036199668283772524,1.1881369583042567,6823300
dolphin_cropped_2,0.6578138040457708,0.17789541788878582,0.052547618725230776,1.242368994841802,0
dolphin_cropped_3,0.8378501960054422,0.1082820545490609,0.030179088048686048,1.3442716059515236,1120900
dolphin_cropped_4,0.7499849165039241,0.10662696326493544,0.02934547829322211,1.1757234521924746,1007500
dolphin_cropped_5,0.8698815734542698,0.08271565396791007,0.02276720932280735,1.304668704930858,1996400
face_cropped_1,0.9291687585193147,0.04747103304790767,0.010914839829100405,1.2881772639787554,3048200
face_cropped_2,0.9366506728334368,0.056473936841035216,0.012303756378124253,1.3173387956504783,0
face_cropped_3,0.9523701538786727,0.06374496895774918,0.016901744986332453,1.354097510346297,0
face_cropped_4,0.9123689961556688,0.0623197905502398,0.014259975290938639,1.305345133271868,6498300
face_cropped_5,0.9424438894393516,0.059358850053555554,0.015639429413187474,1.330880094475746,2330900
lotus_cropped_1,0.7736159173473282,0.12331516700073059,0.041592634019556686,1.282262598650909,1006700
lotus_cropped_2,0.8804709391175124,0.07183336772336146,0.018210185869510034,1.2901979040721554,1002800
lotus_cropped_3,0.966740836437765,0.11194765452019623,0.03196703007758948,1.5030525615727879,996800
lotus_cropped_4,0.8563901880619588,0.09929777218705825,0.02468282215024234,1.3386561437598739,1000400
lotus_cropped_5,0.8168923183907919,0.1308894697901045,0.03840708350933867,1.3900653266943852,3100400
pickles_cropped_1,0.7263087928171731,0.21101571301449715,0.05545532549835037,1.6768643066450724,80067200
pickles_cropped_2,0.8261676498321777,0.1758866432338524,0.04622309589101639,1.6120810486679165,49031000
pickles_cropped_3,0.7254698798405035,0.20122526780645547,0.0554132546237057,1.6038836026021541,90677400
pickles_cropped_4,0.7398439074416602,0.19181389028812068,0.052707709536520715,1.5703046897890462,84676300
pickles_cropped_5,0.7191380955932912,0.20634189249679047,0.0563737190698788,1.6326960191645945,82982200
