pickles_cropped_querry (9888000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.44712004759673646,0.22139176387350157,0.05761597294335961,1.4349218060015354,1000400
airplane_cropped_2,0.44032238652951194,0.22748481080046862,0.06461284053005048,1.4242918871544372,1138600
airplane_cropped_3,0.42249875108393437,0.24503264514094042,0.06341698334203416,1.3719457689797732,0
airplane_cropped_4,0.4185822828277019,0.24736750963774096,0.06359754017528088,1.3851522898985733,0
airplane_cropped_5,0.41813584784166286,0.24775214262793954,0.06745826572909233,1.3881264465317769,0
ball_cropped_1,0.3333702159718553,0.3426643943806662,0.09446273709566642,1.3140270293612288,0
ball_cropped_2,0.4470675636539039,0.21961591434357886,0.06263866748197114,1.5029756921558768,6538500
ball_cropped_3,0.6158764700699191,0.12719655701407162,0.03525769140867702,1.6129133238708064,3008300
ball_cropped_4,0.407722575958734,0.24201161605876517,0.09052825647420726,1.5819951778487578,1069000
ball_cropped_5,0.5749702598831367,0.14588082743620978,0.0458374964268263,1.6085386476849501,0
car_cropped_1,0.488854718985459,0.19237331010962272,0.04704603315761728,1.3654600200362939,3079000
car_cropped_2,0.4832700302821135,0.19664136815875635,0.0532508119708487,1.375296587430507,0
car_cropped_3,0.4720196513043841,0.20531821703108133,0.05593931177625656,1.361492362091598,1108300
car_cropped_4,0.4445583840483937,0.22469383820993655,0.05736625387510118,1.4066716963647317,0
car_cropped_5,0.45720668625104727,0.21632350385934002,0.06002790289875659,1.3906976900549899,1008700
cat_cropped_1,0.4728121133058423,0.20045023327205105,0.04745077046946368,1.548168214043182,1995700
cat_cropped_2,0.47088483476919035,0.20122091180351437,0.052692899623014024,1.5711047585125524,2648600
cat_cropped_3,0.5122697221663093,0.1770574912368857,0.042471081769032325,1.5614214452929827,356900
cat_cropped_4,0.4555325369881162,0.21207106707531836,0.06858106261188023,1.5260116472763712,0
cat_cropped_5,0.5394542016978218,0.16325212401231365,0.04266424063544646,1.616079484350481,0
dolphin_cropped_1,0.4582371370730254,0.21349003233497355,0.054106817792159076,1.4316816630862503,6823300
dolphin_cropped_2,0.47883917530382786,0.19817443888909755,0.05229207985488658,1.4829186433164818,0
dolphin_cropped_3,0.6165439927587306,0.12405737226492691,0.03226900688867349,1.578302753314365,1120900
dolphin_cropped_4,0.39515537351580865,0.25790601705985194,0.069481307630891,1.5041924744985475,1007500
dolphin_cropped_5,0.5712064666370846,0.14569219687633284,0.034191397948771816,1.5538589774422822,1996400
face_cropped_1,0.5098382361931874,0.17876276160267135,0.049522627763687786,1.585644915308655,3048200
face_cropped_2,0.5388132637728427,0.16406035911146483,0.045108678002301235,1.6070223128204082,0
face_cropped_3,0.5710470711625822,0.14979586861690708,0.042317768224433394,1.6440268996587672,0
face_cropped_4,0.522142800532751,0.17232807021380614,0.04967953406927858,1.5978450249353506,6498300
face_cropped_5,0.5524685888600478,0.15769003507194468,0.0423531445313102,1.6198447797754916,2330900
lotus_cropped_1,0.45692401307370123,0.2092087955312356,0.08042797361653149,1.5947577037491494,1006700
lotus_cropped_2,0.4975553056050023,0.18550375489536894,0.05838072964848642,1.590022363599113,1002800
lotus_cropped_3,0.7602069384475632,0.0890756913315125,0.03099052473918543,1.7566807864274872,996800
lotus_cropped_4,0.4972401239235424,0.18556882262847627,0.06313893037971892,1.6584221490884945,1000400
lotus_cropped_5,0.648411863605125,0.11315238376159314,0.03251412418274087,1.6245259897319506,3100400
pickles_cropped_1,0.977066410245529,0.03348926787398722,0.008428156146435233,1.7754947028123282,80067200
pickles_cropped_2,0.9555935208411587,0.03525191864896883,0.012285295375406674,1.757909838971847,49031000
pickles_cropped_3,0.9478235855330132,0.02275257278793537,0.006193519282378391,1.706823055638303,90677400
pickles_cropped_4,0.9356358806495276,0.019460339349018425,0.00466797615853608,1.682344713354194,84676300
pickles_cropped_5,0.9389361030861193,0.031633439829513124,0.008430870690675451,1.727373799300382,82982200
