pickles_cropped_querry (0),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.6284841249538312,0.7430317500923374,0.3785699728510548,0.09982186228453997,133700
airplane_cropped_2,0.5993272198715239,0.8013455602569519,0.41252901409105247,0.12763845260864126,2144600
airplane_cropped_3,0.6427265302467362,0.7145469395065276,0.3629758359549365,0.09041541596483153,1004800
airplane_cropped_4,0.6148476907836665,0.770304618432667,0.38635258058567146,0.10725205105216885,0
airplane_cropped_5,0.6134644386244035,0.7730711227511928,0.390589402704454,0.11079981599666551,1011100
ball_cropped_1,0.6110025770177091,0.7779948459645818,0.37668448791878273,0.11236263278383334,982700
ball_cropped_2,0.7793088795932351,0.4413822408135296,0.17730810306308634,0.048037284015923505,1679800
ball_cropped_3,0.7156051635947427,0.5687896728105146,0.2746272743154373,0.049073818075700285,471200
ball_cropped_4,0.6600007961328899,0.6799984077342203,0.34875600949695607,0.0876846505666516,0
ball_cropped_5,0.8280845998500581,0.34383080029988394,0.13243788198796888,0.0235305852028231,0
car_cropped_1,0.6493509534270181,0.7012980931459637,0.36497688604057965,0.08729528158413168,0
car_cropped_2,0.6333654921290568,0.7332690157418864,0.3816174505151621,0.0988342410721394,0
car_cropped_3,0.6307132513302642,0.7385734973394714,0.38425753486812325,0.10062712991211778,0
car_cropped_4,0.6179088454904536,0.7641823090190926,0.39774182538729247,0.11391803857081259,0
car_cropped_5,0.6217748888159566,0.7564502223680869,0.3952219325518787,0.11179852609374409,0
cat_cropped_1,0.5815238932563997,0.8369522134872007,0.41821843375079465,0.1360568313322975,6767200
cat_cropped_2,0.5889794804435701,0.8220410391128599,0.4101704808484431,0.12900834399557257,0
cat_cropped_3,0.5815838369300168,0.8368323261399666,0.4113933913204224,0.13137521776407002,0
cat_cropped_4,0.6423220931609275,0.7153558136781452,0.3618787906144169,0.09216814913156458,0
cat_cropped_5,0.5827131249261805,0.8345737501476389,0.4115646740619741,0.1332843944853038,6820900
dolphin_cropped_1,0.6129162464692878,0.7741675070614242,0.3934036620157635,0.11066168732259503,1137000
dolphin_cropped_2,0.6712944608177727,0.6574110783644547,0.3216579108377889,0.07532230998234242,992600
dolphin_cropped_3,0.7749038735211594,0.4501922529576811,0.20841341673326458,0.031114676228991136,0
dolphin_cropped_4,0.6122855031635203,0.775428993672959,0.3916925378432303,0.11873913359556316,999100
dolphin_cropped_5,0.731986758419525,0.5360264831609499,0.2617388894085298,0.04312069365973568,1998100
face_cropped_1,0.6072585423792067,0.7854829152415865,0.39050780675753266,0.11026243487220236,1693900
face_cropped_2,0.6052087608561105,0.7895824782877788,0.391829474094853,0.11087247768562096,2096100
face_cropped_3,0.6105028822821204,0.7789942354357591,0.38608176967665514,0.10735210245627846,1998900
face_cropped_4,0.6229295031608519,0.7541409936782962,0.3718659331065868,0.09704621687914788,1820700
face_cropped_5,0.5981496112581581,0.8037007774836837,0.4040332447851116,0.12012350654964135,1706300
lotus_cropped_1,0.6587782251528917,0.6824435496942163,0.34469365182794853,0.08340001713217608,0
lotus_cropped_2,0.6293069775601269,0.7413860448797462,0.36373810450864813,0.09337860499889669,0
lotus_cropped_3,0.8200047152191119,0.35999056956177655,0.15339219839057125,0.02274745365988342,0
lotus_cropped_4,0.6231639319994885,0.753672136001023,0.37471281576452886,0.10223776116643855,0
lotus_cropped_5,0.6769997039953682,0.6460005920092634,0.30761997746781017,0.06509602089551278,6651100
pickles_cropped_1,0.905538578236988,0.18892284352602418,0.09058049860302826,0.005790013884931596,62352400
pickles_cropped_2,0.9668569305883453,0.06628613882330928,0.02418761990197537,0.0009496783681001049,42183000
pickles_cropped_3,0.9647912024116035,0.07041759517679284,0.02719138009441463,0.0010364863923630824,76079200
pickles_cropped_4,0.9688900536852276,0.062219892629544776,0.017781147912369965,0.0009171000340304386,61999800
pickles_cropped_5,0.9544915522752966,0.0910168954494069,0.038786986869581715,0.001707186815979477,62964500
