dolphin_cropped_query (6868200),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7278880442714258,0.10980310236272019,0.023117514398806032,1.2190138742968537,1692100
airplane_cropped_2,0.7188701262755514,0.12560917083872608,0.023477581018849954,1.2751214746000985,325200
airplane_cropped_3,0.6158995993569994,0.17183535722561594,0.033754504688456755,1.1495905010681797,2605300
airplane_cropped_4,0.6119785471583085,0.1731320505246575,0.03521779327027775,1.138804397572974,0
airplane_cropped_5,0.6192377233057765,0.16610584265194384,0.028168219334907492,1.1206953654110003,0
ball_cropped_1,0.4115457276210886,0.35940809962119735,0.10642874931175415,1.132800143067609,0
ball_cropped_2,0.4178388387011463,0.32664366932849626,0.09664997619689057,1.3730144956375365,0
ball_cropped_3,0.7585131510697614,0.13289604599899954,0.021237659912148783,1.4050055161663548,7993200
ball_cropped_4,0.6821608140163855,0.15403599526686967,0.0355166861365887,1.3116103895263638,1038300
ball_cropped_5,0.6797028054395498,0.16674127720626392,0.039339342585126315,1.4057168039054342,1970500
car_cropped_1,0.6454238152607651,0.15208238079471942,0.02479108458677642,1.169899343796236,1021100
car_cropped_2,0.6674729147745954,0.14507095705983797,0.024987281162060077,1.2211340201757748,0
car_cropped_3,0.5944157661422128,0.19224136681713488,0.04005071464564472,1.1953902013240714,981700
car_cropped_4,0.7592709711041946,0.09868283599037107,0.018781090208751464,1.2621699014630383,1147300
car_cropped_5,0.6575638659552296,0.155175811297857,0.03525673716840725,1.2400271824756164,0
cat_cropped_1,0.7992393293645449,0.09594702442380461,0.015428845708368815,1.3217914533964805,0
cat_cropped_2,0.7592595593393975,0.12033357319670596,0.02551430695489576,1.339234198090844,0
cat_cropped_3,0.7944062305736799,0.10528766531338041,0.018144810667937737,1.3474027706553358,6652800
cat_cropped_4,0.7728516528544527,0.10589400514857442,0.030824836681040333,1.306103649210772,0
cat_cropped_5,0.7727860424767518,0.12417232306509332,0.0197478309070682,1.3941908359196413,0
dolphin_cropped_1,0.7489809865261309,0.11161656549501411,0.020910651021607288,1.2830071952876814,0
dolphin_cropped_2,0.656797093383052,0.15471186003656592,0.031072447851128032,1.2434034312218136,6984600
dolphin_cropped_3,0.771181167934177,0.1293651575496548,0.02852304592400472,1.4092200888683386,0
dolphin_cropped_4,0.6092467026879352,0.19205834528933524,0.042619494387942894,1.2954532010342446,0
dolphin_cropped_5,0.8660653175314361,0.07260408601225936,0.011590046449991225,1.3473777677924852,0
face_cropped_1,0.8631149317547236,0.09790735094850948,0.016247341583621643,1.4308900175236563,7793500
face_cropped_2,0.8743160951819323,0.10617308827858052,0.018438845451375693,1.4772861049887933,2001200
face_cropped_3,0.8791081102875953,0.11278069944456887,0.020804114179980876,1.505150100162015,1999700
face_cropped_4,0.8808288512107039,0.10530352233554939,0.018893556136642876,1.4875377093501407,1992000
face_cropped_5,0.8646875980266345,0.11094650269442963,0.01937203603312346,1.4836915709294853,2104500
lotus_cropped_1,0.8084959054950464,0.10348212753049951,0.024937964007169324,1.3653084412577698,2003800
lotus_cropped_2,0.847623303893663,0.09885239303576232,0.01863913510242869,1.4171516774786375,1014600
lotus_cropped_3,0.8971275201216224,0.12172899223105635,0.02321410958890776,1.559743808044568,1612800
lotus_cropped_4,0.8357276740356655,0.11399682227254943,0.021026120458515016,1.4535595779850223,0
lotus_cropped_5,0.8510864719264264,0.10380901917307943,0.020230382362836054,1.4359026478924695,0
pickles_cropped_1,0.9215756843020994,0.15048874439496387,0.03839076250773481,1.7067498287192981,100566200
pickles_cropped_2,0.9122114836967052,0.12804719568884795,0.02909028221539655,1.594291154863901,59822600
pickles_cropped_3,0.8597048256907909,0.13182945017229702,0.03113284357457625,1.5437775268540763,110714400
pickles_cropped_4,0.9260381847126984,0.11337335003522293,0.026279313024197202,1.549217935536463,83192600
pickles_cropped_5,0.8681298468771455,0.13394355030127814,0.030441287845584277,1.5652885593450405,97354400
