airplane_cropped_query (3854900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8330050681822551,0.07483106149959651,0.01973577928634201,1.8270158407752228,1227200
airplane_cropped_2,0.8919261608994333,0.07142856859152925,0.0190567236933332,1.8886034477424651,2342800
airplane_cropped_3,0.8171528989993915,0.05950560690850343,0.010080871204155281,1.7213365966254615,1239100
airplane_cropped_4,0.8527997556783478,0.05357325126823243,0.009779736358544957,1.7427397356785128,749300
airplane_cropped_5,0.7634365117314292,0.07558127173520585,0.014468173819728487,1.703387267808374,2131300
ball_cropped_1,0.8218384554958416,0.07600213986337129,0.01646568476502032,1.822800002433024,1007000
ball_cropped_2,0.856791610038355,0.10676440701368345,0.03485737919390742,2.1045717891683675,1000900
ball_cropped_3,0.8704895571751304,0.09948972702102675,0.02781604235523238,2.0671551861451847,3143900
ball_cropped_4,0.6817410875091048,0.12474363130008453,0.035424685592327684,1.9334124843449634,0
ball_cropped_5,0.8563243075116855,0.10713076242492078,0.02888765541992743,2.0758382236260657,0
car_cropped_1,0.7943602690765132,0.07060082609806827,0.010375885544028978,1.750942195474793,0
car_cropped_2,0.8670684848808125,0.06538823614986458,0.017481907881870314,1.8478865794493748,0
car_cropped_3,0.8300294210512541,0.06083546175943328,0.01012348218457994,1.761495883851976,0
car_cropped_4,0.8417613268815922,0.07060884907852963,0.018946064437835194,1.8317176778586204,6392800
car_cropped_5,0.7660486515703296,0.08975786370120402,0.02540182178187919,1.8254590937512731,0
cat_cropped_1,0.8219736865200897,0.08291582811741463,0.02123947616152257,1.8724053316760136,2114500
cat_cropped_2,0.726790704422038,0.109096300866148,0.029743741754856837,1.886758442013797,2837500
cat_cropped_3,0.8091914393595503,0.0948218310169772,0.026038554645064663,1.9366499896461442,3168700
cat_cropped_4,0.7418216067864166,0.10333836864935464,0.032015103200681995,1.8532817674646827,2003700
cat_cropped_5,0.8320489626132531,0.09272602541307168,0.025715357760567298,1.9745375849618132,3002700
dolphin_cropped_1,0.8445414824297959,0.08122826760028032,0.021351996887290434,1.884755129633515,1315600
dolphin_cropped_2,0.84284030633264,0.08836286302695781,0.024133240320516808,1.9519343163642722,0
dolphin_cropped_3,0.913899067364227,0.10377047866340754,0.03133992937370636,2.1263457382283537,0
dolphin_cropped_4,0.7047451218298715,0.1212980439790006,0.033585468505369885,1.9698635658152652,0
dolphin_cropped_5,0.8844624738394337,0.07801185326946607,0.022931413995475287,1.9210318111148275,0
face_cropped_1,0.9061762105280141,0.08745837469336164,0.024406160801118213,2.015193984966274,8679500
face_cropped_2,0.9006586796515835,0.0958620866826104,0.028540921946557222,2.070271211912946,2003800
face_cropped_3,0.8946589283576757,0.09692925023337584,0.02861422246369865,2.0682647451239418,1999600
face_cropped_4,0.9008178102371822,0.09543584881806305,0.027779959674953628,2.081219713556193,1302900
face_cropped_5,0.8747461354888029,0.09821283393206874,0.02756887250256696,2.0625027360106083,0
lotus_cropped_1,0.7816886255969071,0.09860863284647908,0.027409039740123733,1.9182823633070136,0
lotus_cropped_2,0.8464110565755414,0.09242422047647252,0.027281480554620097,1.997867339827646,6516200
lotus_cropped_3,0.9485771914816682,0.10910868356309786,0.031514968255973705,2.208066298513708,0
lotus_cropped_4,0.828159027336935,0.10161304083395739,0.028237895843153605,2.050742957370647,0
lotus_cropped_5,0.9191283646075903,0.09183563402961235,0.026792336658711655,2.0546532494365417,0
pickles_cropped_1,0.9431997382918123,0.12824162865554684,0.04032840685373556,2.363420179750427,116095000
pickles_cropped_2,0.9387278681021483,0.1119406020754892,0.03387533378804042,2.2073142504703553,72966900
pickles_cropped_3,0.958208729317688,0.11061122872316789,0.032847714141359674,2.198887257687804,123410100
pickles_cropped_4,0.9622929545257624,0.1056687621428191,0.03111232953549034,2.1610230671253072,90344700
pickles_cropped_5,0.9558649883452452,0.1166812125206397,0.03469028597613678,2.2502237466876016,104032400
