dolphin_query (20621700),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9396057770740368,0.03915611072557637,0.008185351429180398,2.151233813430295,3001700
airplane_2,0.8820166811943462,0.038085760559178276,0.0059861315819551295,2.0797159435150863,1484900
airplane_3,0.8821486782966779,0.04163779383388966,0.010568751643847858,2.0970569837561484,0
airplane_4,0.8325569409572985,0.04803887948862569,0.01255295330609626,2.06418423435117,6258300
airplane_5,0.9220195131192572,0.04194339704135623,0.012393253896214007,2.1423263093538623,2055800
ball_1,0.7703830109973454,0.04884444444444445,0.013683492603194316,1.9585378712756005,2999000
ball_2,0.8241229075900021,0.09146666666666665,0.035325260355790575,2.4929088000948285,1694800
ball_3,0.9014624201287885,0.05142415017757483,0.011677651811927044,2.189962362247473,4391500
ball_4,0.7697897170538369,0.060740740740740734,0.016673730190441754,2.054075242430935,2907600
ball_5,0.9119012017500139,0.06853159041394336,0.020288003125091613,2.320964101733301,0
car_1,0.7423928352001512,0.05620898665162624,0.01903588158427825,1.9577363971341801,0
car_2,0.8135625694979044,0.03686001128031585,0.0067684885881571155,1.9631558518507846,7857500
car_3,0.9158681831437736,0.026109043053205487,0.0036199893342451885,2.050085209380122,1993400
car_4,0.7670462681526511,0.04415198345553675,0.009691230640635908,1.920119389493165,3013500
car_5,0.801837880236292,0.04074367362286144,0.008218595260437066,1.9658708562284248,1373200
cat_1,0.9044938525468023,0.04406115051221434,0.011581898413513371,2.136039123367131,0
cat_2,0.7120614706751565,0.06665495000704125,0.018326434317926504,1.9715796238298904,6717000
cat_3,0.776839861444178,0.060546746746746746,0.015864789723611085,2.0680805070244013,0
cat_4,0.6969973574374552,0.07147791351560985,0.024681092039079297,1.9754633290096277,6709000
cat_5,0.8159024956471271,0.05271111111111111,0.011855129176499732,2.0886792222601747,2038000
dolphin_1,0.7318702376890709,0.06585102420856612,0.019446737216763925,2.016372822602721,3000700
dolphin_2,0.7661019921436588,0.06309722222222222,0.017089136234644153,2.0724309574377515,1995000
dolphin_3,0.9505073703070283,0.07218971807628523,0.02408476650567475,2.390024865167543,2110000
dolphin_4,0.7407770165496632,0.07881353767560664,0.021622497133134147,2.2009097781638984,2999400
dolphin_5,0.9093606066931051,0.03982184072484502,0.011229330051888071,2.1146050216474483,1563100
face_1,0.8828349165523547,0.042509677028357444,0.009530964081335492,2.1011779761659257,0
face_2,0.9329944525806594,0.04391664484602571,0.012200817823324349,2.165036351976421,7316200
face_3,0.9080158873710209,0.057081358897934364,0.015983423719489687,2.232242658242664,0
face_4,0.9122493870402801,0.04611657505198361,0.011772009848499668,2.1683310961870212,7031300
face_5,0.8801608559306401,0.049471387871387884,0.012635801346603793,2.152880815113079,0
lotus_1,0.7626429781346575,0.0676453501536471,0.01945529280809058,2.1044689305394275,6809000
lotus_2,0.8802831019519303,0.04359357520786092,0.012114828563508451,2.114309597157369,0
lotus_3,0.987733156322602,0.09319678202792957,0.03159898045822643,2.6409977278626973,0
lotus_4,0.7252068401860935,0.06991937435443411,0.018620665934153006,2.046294784127045,10039300
lotus_5,0.9095564168819983,0.04709055177626606,0.012968670708570542,2.1618652498857363,3550200
pickles_1,0.9995811195132167,0.11798070064791416,0.04410797339606734,3.223707429400699,159543000
pickles_2,0.999828152447873,0.12025964814814814,0.04504971776292695,3.351666067033813,215944000
pickles_3,0.9986234341023419,0.10850226349895717,0.04064296192728197,2.914201083189072,145076400
pickles_4,0.9991165642885375,0.10883810408886084,0.04064485066564277,2.9318635922055845,188725000
pickles_5,0.9993672059962687,0.11532239724421212,0.042358082998517434,3.0874050320628315,96380900
