strawberry_cropped_query (0),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7820472068515659,0.43590558629686815,0.22766476521162035,0.03966188515369526,0
airplane_cropped_2,0.7711243828003996,0.4577512343992007,0.23387429589707304,0.04283873200356476,0
airplane_cropped_3,0.7342462457567792,0.5315075084864417,0.2508160018888067,0.055937969121119556,0
airplane_cropped_4,0.751648644212959,0.4967027115740821,0.23794976313074603,0.04748226032384601,0
airplane_cropped_5,0.7502976985600577,0.4994046028798847,0.23903565876625207,0.04828986091667528,0
ball_cropped_1,0.6232316523542807,0.7535366952914387,0.3567521493736222,0.1190640111205069,0
ball_cropped_2,0.747334526299171,0.5053309474016581,0.21545689668849471,0.06846593246111587,0
ball_cropped_3,0.7686450081634844,0.4627099836730315,0.20775111511154154,0.03911493560346569,14079900
ball_cropped_4,0.7996897226544148,0.40062055469117036,0.2130057818696834,0.03371763922359268,1145500
ball_cropped_5,0.776960773951986,0.44607845209602837,0.17079439524152595,0.04139288367415266,1982500
car_cropped_1,0.7511412097009923,0.4977175805980154,0.2424206348706553,0.04920128119453135,0
car_cropped_2,0.7390912404499361,0.5218175191001277,0.24862066229773175,0.05197802732842335,1005100
car_cropped_3,0.720714223150505,0.5585715536989899,0.25995960076402763,0.059440332066927545,0
car_cropped_4,0.7353232298034338,0.5293535403931323,0.2542854200971807,0.054863583732147544,0
car_cropped_5,0.7559989725115994,0.48800205497680105,0.24280534691205066,0.04988995063587819,1012700
cat_cropped_1,0.8056803123073146,0.3886393753853708,0.20275324892598584,0.029453657558389072,994100
cat_cropped_2,0.8177606347939647,0.3644787304120707,0.19035612882514474,0.024548162099273865,2033700
cat_cropped_3,0.8274242942553117,0.3451514114893765,0.18057296874169335,0.022007190115901673,1010700
cat_cropped_4,0.8279206105293062,0.34415877894138763,0.18076394560107018,0.021715702973404704,1987400
cat_cropped_5,0.7810730691165475,0.4378538617669052,0.2174256516837977,0.0361779356783634,1003000
dolphin_cropped_1,0.7892968472262841,0.42140630554743175,0.21826980582127695,0.037158800757388546,1006100
dolphin_cropped_2,0.8008268513266225,0.3983462973467551,0.2013354674331779,0.03341423356719019,502700
dolphin_cropped_3,0.7860105725851907,0.4279788548296186,0.1729460910868679,0.02901699934828276,0
dolphin_cropped_4,0.7865931660560816,0.4268136678878367,0.21551311113491853,0.038117811414490006,0
dolphin_cropped_5,0.8185251741190365,0.36294965176192695,0.1553828637661979,0.020997975456988845,0
face_cropped_1,0.7593290591728091,0.48134188165438163,0.23825474950887346,0.04566081951311051,0
face_cropped_2,0.7401792052744667,0.5196415894510666,0.24629465063907602,0.05140305014214369,0
face_cropped_3,0.7395624435857511,0.5208751128284979,0.24826745420930704,0.05257196696111213,7325900
face_cropped_4,0.7635740678020702,0.4728518643958597,0.2325782918726624,0.043271341238278374,0
face_cropped_5,0.7487562177264808,0.5024875645470384,0.24537959424984557,0.05007448088708035,0
lotus_cropped_1,0.7876035227201018,0.4247929545597965,0.22249603561325565,0.037224549775509354,0
lotus_cropped_2,0.7828599168094091,0.4342801663811817,0.2285658895901943,0.04082610978026203,0
lotus_cropped_3,0.8108323372070061,0.37833532558598804,0.12241477926408388,0.02132365176796766,6722900
lotus_cropped_4,0.7819995179004144,0.4360009641991711,0.228784656935613,0.04008717217553677,0
lotus_cropped_5,0.7516094998160215,0.4967810003679568,0.2271237722974295,0.044303251605577264,2127200
pickles_cropped_1,0.8073773775352755,0.38524524492944906,0.15990037009520422,0.029840062268400802,75729800
pickles_cropped_2,0.8429164490026664,0.31416710199466724,0.1177753450040628,0.01855117934844885,44187100
pickles_cropped_3,0.8415745598543417,0.31685088029131686,0.11927364158313385,0.019975871364374207,80566000
pickles_cropped_4,0.8629987910054249,0.27400241798915037,0.10279389165565748,0.014898561035472655,54183400
pickles_cropped_5,0.8391695488892157,0.32166090222156846,0.11878860289597153,0.021792531590658453,66815100
